2024-03-25 15:16:41,976 - INFO - Epoch 21: Train Loss 0.2148, Train Acc 0.9105, Train F1 0.9099, Test Loss 0.1506, Test Acc 0.9514, Test F1 0.9507
2024-03-25 15:17:29,344 - INFO - Epoch 22: Train Loss 0.2626, Train Acc 0.8958, Train F1 0.8952, Test Loss 0.1709, Test Acc 0.9381, Test F1 0.9386
2024-03-25 15:18:16,579 - INFO - Epoch 23: Train Loss 0.1925, Train Acc 0.9219, Train F1 0.9219, Test Loss 0.1526, Test Acc 0.9485, Test F1 0.9482
2024-03-25 15:19:03,870 - INFO - Epoch 24: Train Loss 0.1985, Train Acc 0.9179, Train F1 0.9175, Test Loss 0.2155, Test Acc 0.9131, Test F1 0.9104
2024-03-25 15:19:51,260 - INFO - Epoch 25: Train Loss 0.1976, Train Acc 0.9238, Train F1 0.9237, Test Loss 0.2667, Test Acc 0.8778, Test F1 0.8753
2024-03-25 15:20:38,670 - INFO - Epoch 26: Train Loss 0.1790, Train Acc 0.9311, Train F1 0.9311, Test Loss 0.1213, Test Acc 0.9573, Test F1 0.9569
2024-03-25 15:21:26,188 - INFO - Epoch 27: Train Loss 0.1490, Train Acc 0.9403, Train F1 0.9402, Test Loss 0.2024, Test Acc 0.9131, Test F1 0.9119
2024-03-25 15:22:13,663 - INFO - Epoch 28: Train Loss 0.2806, Train Acc 0.8902, Train F1 0.8901, Test Loss 0.2018, Test Acc 0.8910, Test F1 0.8905
2024-03-25 15:23:01,253 - INFO - Epoch 29: Train Loss 0.1854, Train Acc 0.9263, Train F1 0.9263, Test Loss 0.1038, Test Acc 0.9558, Test F1 0.9553
2024-03-25 15:23:51,628 - INFO - Epoch 30: Train Loss 0.1907, Train Acc 0.9223, Train F1 0.9222, Test Loss 0.0963, Test Acc 0.9647, Test F1 0.9645
2024-03-25 15:24:44,202 - INFO - Epoch 31: Train Loss 0.1206, Train Acc 0.9529, Train F1 0.9528, Test Loss 0.1363, Test Acc 0.9558, Test F1 0.9561
2024-03-25 15:25:36,775 - INFO - Epoch 32: Train Loss 0.1383, Train Acc 0.9503, Train F1 0.9503, Test Loss 0.0880, Test Acc 0.9823, Test F1 0.9823
2024-03-25 15:26:28,856 - INFO - Epoch 33: Train Loss 0.1058, Train Acc 0.9624, Train F1 0.9624, Test Loss 0.1098, Test Acc 0.9779, Test F1 0.9779
2024-03-25 15:27:21,469 - INFO - Epoch 34: Train Loss 0.1184, Train Acc 0.9558, Train F1 0.9558, Test Loss 0.0790, Test Acc 0.9853, Test F1 0.9853
2024-03-25 15:28:14,056 - INFO - Epoch 35: Train Loss 0.0908, Train Acc 0.9694, Train F1 0.9695, Test Loss 0.0739, Test Acc 0.9867, Test F1 0.9867
2024-03-25 15:29:06,472 - INFO - Epoch 36: Train Loss 0.0955, Train Acc 0.9643, Train F1 0.9643, Test Loss 0.0682, Test Acc 0.9867, Test F1 0.9867
2024-03-25 15:29:58,713 - INFO - Epoch 37: Train Loss 0.0813, Train Acc 0.9753, Train F1 0.9753, Test Loss 0.0626, Test Acc 0.9867, Test F1 0.9867
2024-03-25 15:30:50,821 - INFO - Epoch 38: Train Loss 0.0819, Train Acc 0.9731, Train F1 0.9731, Test Loss 0.0618, Test Acc 0.9809, Test F1 0.9809
2024-03-25 15:31:42,567 - INFO - Epoch 39: Train Loss 0.0774, Train Acc 0.9750, Train F1 0.9750, Test Loss 0.0802, Test Acc 0.9882, Test F1 0.9882
2024-03-25 15:32:39,241 - INFO - Epoch 40: Train Loss 0.0763, Train Acc 0.9768, Train F1 0.9768, Test Loss 0.0601, Test Acc 0.9705, Test F1 0.9705
2024-03-25 15:33:35,197 - INFO - Epoch 41: Train Loss 0.0721, Train Acc 0.9786, Train F1 0.9786, Test Loss 0.0739, Test Acc 0.9882, Test F1 0.9882
2024-03-25 15:34:29,239 - INFO - Epoch 42: Train Loss 0.0728, Train Acc 0.9768, Train F1 0.9768, Test Loss 0.0578, Test Acc 0.9867, Test F1 0.9867
2024-03-25 15:35:23,939 - INFO - Epoch 43: Train Loss 0.0698, Train Acc 0.9805, Train F1 0.9805, Test Loss 0.0567, Test Acc 0.9867, Test F1 0.9867
2024-03-25 15:36:16,401 - INFO - Epoch 44: Train Loss 0.0690, Train Acc 0.9805, Train F1 0.9805, Test Loss 0.0570, Test Acc 0.9867, Test F1 0.9867
2024-03-25 15:37:07,929 - INFO - Epoch 45: Train Loss 0.0686, Train Acc 0.9801, Train F1 0.9801, Test Loss 0.0565, Test Acc 0.9867, Test F1 0.9867
